c,4,9,5,7,3,4,7,5,6,11,9,14,2,8,3,8
b,2,4,3,3,2,8,7,3,5,9,6,6,3,8,5,9
c,6,12,5,6,4,6,8,4,4,10,8,9,4,9,9,9
a,6,10,5,5,3,12,5,4,1,8,3,9,5,6,4,10
r,9,14,9,8,7,5,8,2,6,8,4,10,7,5,7,5
d,3,4,4,7,2,5,7,11,8,6,5,5,3,8,4,8
z,6,11,8,8,5,9,6,3,10,12,4,8,2,7,6,8
j,4,6,5,7,5,8,8,5,7,7,5,8,3,9,9,8
s,3,5,4,4,2,8,6,3,7,11,5,9,1,9,5,9
y,4,5,6,7,1,7,10,2,2,7,13,8,2,11,0,8
o,4,7,5,5,4,7,9,8,4,7,8,8,3,8,3,8
w,4,6,6,4,8,9,7,5,2,7,6,8,9,11,2,7
k,3,8,4,6,3,4,8,7,3,6,4,11,3,8,2,11
z,3,7,4,5,3,7,7,3,11,8,6,8,0,8,7,8
x,3,1,4,3,2,7,7,3,9,6,6,8,2,8,6,8
n,4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8
u,8,13,8,7,5,7,6,5,5,7,8,8,5,7,3,8
i,8,14,7,8,4,7,9,3,7,14,5,4,3,7,6,8
i,6,10,7,8,4,8,4,1,6,7,7,8,1,10,4,8
i,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8
f,2,4,4,3,1,5,11,3,4,13,7,4,1,9,1,7
v,5,8,5,6,2,2,11,6,4,13,12,8,2,10,1,7
p,2,6,3,4,3,5,10,7,2,9,6,5,1,10,2,8
r,5,9,7,7,4,10,7,3,7,10,2,7,3,6,4,11
w,4,7,6,5,6,7,7,6,2,7,8,8,6,8,4,8
x,4,5,5,7,2,7,7,5,4,7,6,8,3,8,4,8
x,2,3,3,2,2,7,7,3,9,6,6,8,2,8,6,8
x,4,8,5,6,3,7,7,4,9,6,6,8,3,8,6,8
m,6,10,8,8,9,8,7,5,5,6,7,7,11,7,4,6
x,4,5,5,4,4,7,7,2,4,7,6,8,2,9,7,7
f,7,12,6,6,3,7,8,2,7,11,6,6,2,9,6,5
p,6,11,6,8,3,4,13,8,1,10,6,3,1,10,4,8
m,7,9,10,7,12,10,7,4,5,9,4,6,10,6,5,5
o,3,3,4,5,2,7,7,9,6,7,7,7,3,8,4,8
w,6,6,8,8,4,11,8,5,2,6,9,8,8,9,0,8
b,3,3,4,4,3,6,8,8,7,7,5,7,2,8,9,10
e,4,4,4,6,3,3,8,6,11,7,5,14,0,8,7,7
w,6,7,6,5,4,5,10,3,3,9,8,7,7,12,2,5
h,2,3,4,2,2,7,7,3,6,10,6,8,3,8,2,7
i,7,14,5,8,3,9,6,6,5,13,3,7,3,8,5,11
l,1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8
j,5,9,7,7,4,8,7,3,6,15,5,8,0,6,1,7
z,5,10,6,8,3,7,7,4,15,9,6,8,0,8,8,8
z,4,9,5,7,5,7,8,5,9,7,7,8,1,8,7,8
v,5,5,6,4,2,4,12,3,3,10,11,7,3,10,1,7
v,4,7,4,5,2,2,12,3,3,11,11,8,2,10,1,8
r,2,4,4,3,2,8,7,4,5,8,5,7,2,7,4,11
q,5,9,6,11,7,8,6,8,4,5,6,9,3,8,6,10
u,2,1,3,2,1,8,8,6,6,5,9,8,3,9,1,8
v,3,8,5,6,1,7,8,4,3,7,14,8,3,10,0,8
f,4,5,5,7,2,1,14,5,4,12,10,5,0,8,2,5
l,8,14,7,8,3,8,3,3,5,12,4,13,3,7,6,8
q,3,6,4,5,2,8,7,8,6,6,5,9,3,8,4,8
v,3,10,5,7,2,7,8,4,3,7,14,8,3,9,0,8
z,7,10,9,8,8,9,8,5,4,7,5,7,4,8,9,4
f,2,3,4,1,1,5,12,4,4,13,7,4,1,9,1,7
z,4,9,5,7,2,7,7,4,15,9,6,8,0,8,8,8
q,3,6,5,6,4,8,8,6,4,5,8,9,3,8,5,9
y,1,3,2,1,1,8,10,1,6,5,10,8,1,11,1,8
w,4,8,6,6,5,6,10,2,2,7,9,8,7,10,1,8
a,5,10,7,7,4,9,5,3,0,8,1,8,2,7,1,8
d,5,9,6,7,5,10,6,4,7,10,3,5,3,8,3,9
q,3,4,4,5,3,8,7,6,2,8,7,10,3,8,5,8
e,5,9,4,4,2,7,8,4,7,9,6,9,1,9,7,9
m,4,8,6,6,7,9,7,5,5,6,7,6,8,7,2,6
t,4,5,5,4,2,5,12,3,8,11,9,4,1,11,2,4
o,3,2,4,3,3,7,7,7,5,7,6,8,2,8,3,8
q,4,6,5,8,4,7,8,5,2,8,9,10,3,9,6,8
p,2,4,4,3,2,7,9,4,3,11,4,4,1,10,3,8
w,6,6,7,4,4,6,11,4,2,8,7,6,9,12,2,5
i,1,8,2,6,2,7,7,0,7,7,6,8,0,8,2,8
f,3,9,5,7,4,6,10,2,6,10,9,5,1,10,3,6
v,7,10,7,8,4,4,11,2,4,8,11,7,5,11,1,7
s,1,3,3,2,1,8,7,3,7,11,4,8,1,8,4,9
q,3,8,4,9,5,9,7,8,3,5,6,9,3,8,6,10
s,3,10,4,8,2,9,8,6,10,5,5,5,0,7,9,7
t,5,8,7,6,6,7,7,7,7,6,7,9,3,10,6,7
q,5,10,7,9,4,9,9,8,6,5,9,9,3,7,5,9
z,2,4,3,3,2,8,7,5,9,6,6,7,1,8,7,8
o,4,6,4,4,3,6,8,7,4,10,8,8,3,8,2,7
c,4,8,5,6,2,6,9,7,10,5,7,12,1,6,4,8
z,3,7,5,5,5,8,8,6,3,6,4,6,3,9,8,3
m,4,8,4,6,3,8,7,12,1,6,9,8,8,6,0,8
d,5,11,6,8,7,8,7,5,5,10,5,5,3,8,3,8
w,4,9,7,6,5,8,10,2,3,6,9,8,7,11,1,8
n,2,1,3,2,2,7,8,5,5,7,7,6,5,9,1,5
l,4,7,6,6,5,7,7,4,5,7,6,7,3,9,8,11
w,4,3,5,2,2,5,11,3,2,9,9,7,6,11,1,6
d,6,10,8,7,5,8,7,4,7,11,5,6,3,8,3,8
n,4,7,6,5,4,11,7,3,5,10,1,4,5,9,1,7
i,1,3,2,2,0,7,7,1,7,13,6,8,0,8,0,7
j,4,11,5,8,4,6,7,3,5,15,7,11,1,6,1,6
r,3,6,4,4,3,9,7,3,5,10,4,7,3,7,3,10
d,4,7,4,5,4,5,7,8,7,6,5,6,2,8,3,8
l,1,0,2,1,0,2,1,6,4,0,3,4,0,8,0,8
y,5,7,7,9,8,10,10,5,3,6,7,8,6,11,8,5
s,4,5,5,7,3,9,9,6,10,5,5,5,0,7,9,8
n,7,10,9,8,10,6,8,3,4,8,7,8,8,10,7,4
q,2,3,3,4,3,8,8,5,2,5,8,10,2,9,5,9
w,3,4,4,3,3,4,10,4,2,9,8,7,5,11,1,6
w,5,11,8,8,8,4,12,2,2,8,9,9,7,13,2,8
p,4,7,5,5,3,5,13,5,4,13,6,2,0,9,2,7
g,5,9,5,6,3,6,7,7,7,10,7,10,2,9,4,9
g,5,11,6,8,5,6,6,6,6,10,6,13,3,8,4,9
g,3,4,4,3,2,6,7,5,4,9,7,9,2,8,4,9
z,1,0,1,1,0,7,7,2,10,9,6,8,0,8,6,8
b,2,6,4,4,3,8,8,5,7,7,6,6,2,8,6,9
q,5,8,6,9,7,8,7,6,3,8,8,10,3,9,5,8
g,5,9,7,6,8,8,8,5,2,6,6,9,7,8,6,11
o,6,10,8,8,5,7,7,8,4,6,6,11,5,8,5,6
n,5,8,7,6,5,7,6,10,5,6,4,5,4,7,4,9
s,4,8,5,6,4,6,8,3,6,10,7,8,2,8,5,6
q,5,7,6,8,6,9,8,6,2,4,8,10,3,9,7,10
o,4,9,5,6,4,7,7,8,6,7,6,8,2,8,3,8
i,1,1,1,3,1,7,7,1,6,7,6,8,0,8,2,8
y,5,8,5,6,3,3,10,2,7,11,11,6,1,11,2,5
x,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8
n,5,9,8,7,5,4,10,3,3,9,9,9,6,7,2,7
d,2,7,4,5,4,7,7,6,5,7,6,4,3,8,2,7
w,5,9,6,4,3,5,8,2,3,7,9,8,9,11,2,6
b,3,8,5,6,5,7,7,6,6,6,6,6,2,8,6,9
d,8,14,8,8,5,9,5,4,6,10,3,7,5,6,5,10
c,4,10,5,8,2,5,7,7,10,7,5,13,1,9,4,8
z,4,7,6,5,3,7,7,2,9,12,6,9,1,9,6,8
c,1,3,2,1,1,4,8,4,6,10,9,12,1,8,2,8
e,5,8,6,6,5,8,7,6,3,7,6,10,4,8,8,9
h,3,4,5,6,4,7,4,5,2,6,4,6,4,6,7,7
n,3,3,4,5,2,7,7,14,2,5,6,8,5,8,0,8
f,2,3,3,2,1,6,11,3,5,12,7,4,1,9,1,7
o,6,10,6,7,4,9,6,8,6,10,3,8,4,8,4,6
z,5,9,6,7,5,8,7,5,10,7,6,8,1,8,7,8
q,3,4,4,5,3,8,8,6,2,5,7,10,3,9,6,10
s,7,10,8,8,5,9,8,3,7,10,3,6,3,8,5,9
w,7,11,8,6,5,4,7,2,3,8,10,8,10,10,2,5
e,3,8,5,6,5,7,8,5,8,6,5,9,3,8,5,9
d,4,8,5,6,4,8,7,6,7,10,4,5,3,8,3,8
x,3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8
j,1,6,2,4,1,14,2,5,5,13,1,9,0,7,0,8
y,5,9,6,7,2,9,11,2,2,6,12,8,1,11,0,8
q,6,12,6,6,4,10,5,4,6,11,4,8,3,8,8,11
m,5,11,6,9,4,8,7,12,2,6,9,8,9,6,0,8
c,6,9,6,7,3,5,8,7,8,13,9,9,2,11,3,6
x,3,9,5,7,4,7,7,3,8,5,7,9,3,8,6,8
j,6,9,5,7,3,8,9,2,3,13,4,5,2,9,7,8
h,4,7,4,5,2,7,7,14,0,7,6,8,3,8,0,8
x,4,7,6,5,5,7,8,2,6,7,6,8,4,8,5,8
u,7,11,8,8,5,3,8,5,7,10,9,9,3,9,2,6
d,6,9,8,8,9,7,7,4,7,7,5,8,4,7,7,5
d,2,3,4,2,2,9,7,4,6,10,4,6,2,8,3,8
r,5,10,7,8,7,6,8,5,6,6,5,8,3,6,5,8
x,3,7,4,5,2,8,7,4,4,7,6,8,2,8,4,8
n,6,10,8,8,6,7,8,6,6,6,6,4,9,10,5,6
a,5,10,7,7,8,8,5,8,4,8,6,8,3,9,8,3
p,7,10,9,8,7,6,11,5,4,12,5,3,1,10,4,9
h,3,3,3,5,2,7,9,14,3,7,3,8,3,8,0,8
o,4,10,5,7,4,7,6,8,5,7,5,8,3,8,3,8
o,4,9,5,7,5,8,9,8,4,7,8,7,4,7,4,9
c,2,1,3,2,1,6,8,7,7,8,7,13,1,10,4,10
e,4,9,6,7,4,4,10,5,8,11,10,9,2,8,5,3
v,2,2,4,3,2,7,12,2,2,6,11,9,2,11,0,7
x,5,9,8,7,4,8,8,1,9,10,5,7,3,8,4,8
o,4,9,4,7,3,8,7,8,5,10,5,9,3,8,4,7
o,8,15,6,8,4,5,7,6,3,10,7,9,5,9,5,8
z,5,10,5,5,3,11,4,3,7,11,4,9,2,9,4,11
y,2,1,3,2,1,7,10,1,7,7,11,8,1,11,1,8
l,1,0,2,1,0,2,1,6,4,0,2,5,0,8,0,8
r,4,11,5,8,3,6,9,11,5,7,5,8,3,8,5,10
a,5,10,8,8,6,6,5,2,4,4,2,7,6,7,6,4
l,3,10,4,8,2,0,2,3,6,1,0,8,0,8,0,8
i,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8
e,4,9,6,8,7,6,9,5,5,7,7,11,6,10,9,10
s,3,5,5,4,2,8,7,2,8,11,6,7,1,9,4,8
z,2,5,4,4,2,7,8,2,9,11,6,8,1,8,6,8
s,3,8,4,6,3,7,7,7,5,7,6,8,2,8,8,7
m,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8
j,0,0,1,0,0,11,4,5,3,12,4,10,0,7,0,8
g,6,9,7,7,8,9,6,5,3,7,6,10,8,8,6,10
v,3,3,5,5,1,7,8,4,3,7,13,8,3,9,0,8
c,5,12,4,7,4,9,6,4,2,9,8,11,4,9,7,13
s,4,10,4,5,2,9,3,3,4,9,2,9,3,6,4,9
k,5,10,5,7,2,4,8,9,2,7,6,11,4,8,2,11
v,3,6,5,4,1,8,8,4,2,7,14,8,3,9,0,8
c,4,8,5,6,2,5,9,7,8,12,9,11,1,10,3,7
b,5,11,5,8,4,6,6,10,7,6,7,7,2,8,9,10
v,6,7,6,5,3,4,11,1,3,8,10,8,5,11,2,7
d,6,9,6,5,3,8,6,5,6,10,4,6,4,7,6,10
n,6,10,8,7,5,11,8,3,6,10,0,3,5,9,1,7
f,6,11,8,8,5,8,9,3,6,13,5,4,2,9,3,7
b,4,10,6,8,8,8,7,6,6,6,6,6,3,9,6,10
o,6,9,7,7,5,7,8,8,6,10,7,9,3,8,3,8
v,4,8,6,6,3,7,11,3,4,6,12,9,2,10,1,8
v,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,8
f,4,7,5,5,2,5,12,4,6,12,9,3,1,10,3,4
j,2,11,3,8,2,11,6,1,8,11,2,6,0,7,1,7
h,6,8,9,6,5,8,7,3,6,10,5,7,3,8,3,7
n,4,7,6,5,3,7,8,3,4,10,6,7,5,8,1,7
a,1,3,2,2,1,10,3,2,1,9,2,9,1,6,1,8
y,5,8,7,6,4,9,10,1,7,3,11,8,2,12,2,9
f,2,1,3,2,2,6,10,4,5,10,9,5,1,9,3,7
k,5,10,6,8,2,4,6,9,2,7,7,11,4,7,3,11
z,4,9,5,7,4,9,6,6,10,7,5,6,1,7,8,8
z,3,4,5,3,2,7,8,2,9,11,6,8,1,9,5,8
v,1,1,3,2,1,6,12,2,2,8,11,8,2,10,0,8
i,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
v,4,7,4,5,2,4,11,3,3,9,11,7,2,10,1,8
o,5,5,7,8,3,7,8,9,8,8,7,6,3,8,4,8
j,1,6,2,4,0,13,3,7,4,13,3,11,0,7,0,8
z,3,6,5,4,5,7,8,2,7,7,6,8,0,8,8,8
j,2,8,3,6,1,11,3,10,3,13,7,13,1,6,0,8
s,4,6,5,4,3,9,7,4,8,11,5,8,2,8,5,9
k,5,11,5,8,2,4,7,9,2,7,4,11,4,8,2,11
l,4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8
f,2,6,2,4,1,1,11,4,7,12,12,9,0,8,2,6
x,5,9,8,7,5,3,8,1,8,10,11,10,2,9,3,5
d,6,11,8,8,7,7,7,7,8,7,6,5,6,8,4,7
y,2,2,3,3,1,7,10,1,7,7,11,8,1,11,2,8
d,1,0,2,1,0,6,7,7,6,6,6,6,2,8,3,8
y,8,8,7,11,5,9,9,3,3,5,11,5,4,10,7,8
u,9,10,9,8,5,5,7,6,9,9,8,9,5,11,5,2
h,4,5,6,7,5,9,10,3,2,8,7,7,3,10,8,6
y,3,5,4,4,2,4,10,2,7,11,10,6,1,11,3,5
y,5,10,6,8,6,8,7,6,5,5,9,8,3,9,10,7
r,5,9,8,7,5,10,7,3,7,10,3,6,3,6,4,11
d,3,5,5,4,3,9,6,4,7,10,4,6,2,8,3,8
l,3,3,4,4,1,1,0,6,6,0,1,5,0,8,0,8
p,9,14,7,8,3,8,8,7,4,14,3,5,5,10,4,8
g,9,14,7,8,5,9,5,5,3,9,6,8,4,9,8,8
b,3,5,5,3,3,9,6,3,6,10,4,7,4,7,6,9
v,4,10,6,7,3,7,9,3,2,6,12,8,3,10,0,8
d,8,15,7,8,5,6,7,4,7,8,5,7,6,9,7,5
c,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,10
m,3,6,5,4,4,11,5,3,4,9,3,6,7,6,2,8
i,4,9,5,7,3,9,6,0,7,13,5,8,0,8,1,8
b,3,6,4,4,4,8,7,5,5,9,6,6,2,8,4,7
x,6,10,7,5,3,5,8,2,7,11,8,8,4,9,3,6
r,4,4,5,6,3,6,9,10,5,6,5,8,3,8,5,10
v,5,10,7,7,8,8,7,5,2,8,7,8,5,10,5,8
p,11,15,8,8,4,8,9,7,5,14,4,4,4,10,4,8
k,5,6,7,6,6,10,6,3,4,10,3,8,5,6,6,12
o,1,0,1,0,0,8,7,6,4,7,6,8,2,8,2,8
h,3,8,5,6,7,8,6,4,3,7,6,7,6,7,8,9
n,4,9,4,6,4,8,7,12,1,6,6,7,6,8,0,9
k,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,10
k,4,4,4,6,2,3,6,8,2,7,6,11,4,8,2,11
e,3,7,3,5,2,3,7,6,10,7,6,14,0,8,7,7
t,3,4,3,3,1,5,12,3,6,11,9,4,1,11,2,5
v,3,4,4,3,2,5,12,2,2,9,10,7,2,11,1,8
p,4,11,5,8,4,5,10,8,4,9,7,3,2,10,4,7
s,3,5,6,3,2,7,8,2,7,11,6,6,1,9,4,6
l,3,9,4,7,3,7,4,2,8,7,1,8,1,6,2,7
m,5,10,7,8,7,8,6,5,5,6,8,7,8,6,2,7
g,4,7,6,5,4,6,6,5,5,6,6,7,3,7,4,7
j,2,6,3,4,1,9,7,1,6,14,4,8,0,7,0,8
e,2,3,3,2,2,7,7,2,7,11,7,8,2,9,4,8
x,6,9,6,4,3,10,7,2,8,9,4,7,4,10,4,9
l,3,7,4,5,2,0,1,4,5,1,1,7,0,8,0,8
i,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8
m,5,11,9,8,12,7,5,3,2,7,5,8,14,6,4,7
y,3,9,4,7,2,6,10,1,3,8,12,8,1,11,0,8
p,5,9,7,7,4,9,7,3,6,13,4,5,5,10,5,10
t,3,5,4,4,3,6,8,3,7,8,7,8,3,9,7,6
z,5,7,6,5,3,8,7,2,9,12,5,10,2,9,6,9
j,2,6,3,4,1,8,7,3,6,15,5,9,1,6,1,7
g,4,6,4,4,3,6,7,5,5,9,8,11,2,8,4,10
h,4,7,6,5,5,7,8,5,6,8,6,8,6,7,5,9
g,3,4,4,3,2,6,7,5,5,9,7,10,2,9,4,9
m,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8
t,3,6,4,4,3,6,11,4,5,10,8,5,3,12,2,5
g,5,10,5,8,4,5,6,6,5,9,8,12,2,9,4,10
i,0,3,1,2,1,7,7,1,6,7,6,8,0,8,2,8
t,5,10,5,7,3,6,11,3,7,11,9,4,2,12,3,4
z,2,7,3,5,2,7,7,3,11,8,6,8,0,8,7,8
g,6,11,7,8,6,6,6,6,5,5,6,10,2,9,4,8
a,6,9,9,8,8,8,7,3,5,7,7,7,5,8,4,5
d,2,3,3,2,2,7,7,6,6,7,6,5,2,8,3,7
i,3,9,4,7,3,8,6,0,7,13,6,9,0,7,2,7
t,4,6,6,8,2,6,15,1,6,9,11,7,0,8,0,8
o,5,9,6,7,4,7,7,9,5,7,7,8,3,8,3,8
f,5,7,7,5,4,8,9,2,6,14,5,4,3,8,3,7
m,5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7
m,8,9,12,8,12,8,9,4,4,7,6,7,12,7,7,3
b,2,5,4,4,3,8,7,3,5,10,5,6,2,8,4,9
w,9,11,9,6,5,1,10,3,4,11,12,9,8,11,1,5
e,3,4,5,3,2,8,7,1,8,11,5,8,2,8,4,10
