v,5,7,7,5,7,6,7,4,2,9,7,8,7,10,5,7
s,2,1,3,2,2,8,7,6,4,7,7,8,2,9,9,8
r,4,9,5,6,4,10,6,4,5,10,3,7,3,7,4,11
y,3,5,5,4,2,6,10,1,8,8,12,8,1,11,2,7
y,2,3,4,4,0,7,10,2,2,7,13,8,1,11,0,8
a,3,6,5,4,3,8,2,2,2,7,2,8,2,6,2,7
r,3,4,5,2,3,8,8,3,5,9,5,7,3,6,4,10
b,3,9,5,7,5,8,7,4,7,6,6,5,6,8,5,9
c,4,9,4,5,3,6,8,4,3,9,9,10,3,9,8,9
w,4,4,6,3,3,7,11,3,2,6,9,8,8,11,1,8
n,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8
o,3,9,4,6,3,7,7,9,5,7,6,8,3,8,3,7
u,9,15,8,8,6,7,6,5,5,6,7,8,5,6,3,7
l,2,4,4,3,2,6,4,1,8,8,2,11,0,7,2,8
v,3,4,4,3,1,4,12,2,3,9,11,7,2,10,1,7
i,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8
n,3,4,3,3,2,7,8,5,4,7,6,6,5,9,2,6
n,3,5,5,3,2,5,9,2,4,11,8,8,5,8,0,7
s,5,10,6,8,3,10,6,4,8,11,3,8,2,8,5,11
s,3,9,4,7,3,8,7,5,8,5,6,7,0,8,8,8
q,2,4,3,5,2,8,8,6,2,7,8,10,2,9,5,9
z,7,10,7,6,4,8,6,2,8,12,6,9,3,8,6,7
a,2,3,4,4,1,10,5,3,1,8,1,8,2,7,2,8
f,5,8,7,6,7,7,8,6,4,8,6,8,4,10,8,11
f,3,8,3,5,1,1,11,5,6,11,10,9,0,8,3,6
r,4,8,6,6,6,8,6,7,3,7,5,7,4,6,7,8
s,5,7,6,5,3,8,8,4,9,11,3,8,2,6,4,10
l,3,7,4,5,5,7,8,3,5,5,7,10,4,11,5,6
h,8,10,8,5,5,8,6,3,5,10,6,7,7,11,5,8
s,7,15,5,8,3,8,3,4,4,9,2,8,4,6,5,9
i,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
f,6,13,6,7,3,7,9,2,6,12,5,5,2,9,6,6
u,7,11,6,6,3,7,6,5,6,3,9,7,5,8,3,6
l,4,7,5,5,2,5,4,2,9,6,2,9,1,6,2,7
n,5,8,7,6,4,7,8,6,5,7,6,5,7,11,3,5
x,4,9,6,7,4,8,7,4,9,6,7,9,4,7,8,9
v,3,6,5,4,1,8,8,4,2,7,14,8,3,9,0,8
x,4,9,5,4,2,6,8,1,7,11,6,8,3,7,4,6
p,4,7,6,11,11,8,6,5,1,7,6,7,7,9,7,10
g,4,6,5,4,3,6,8,6,6,10,8,9,2,8,4,9
w,4,10,7,7,5,5,10,2,3,7,9,9,8,11,1,8
d,6,10,8,7,7,7,7,5,6,7,7,8,7,7,3,8
y,6,10,6,8,4,4,9,1,8,10,10,6,1,10,3,4
p,1,3,3,2,1,7,8,4,3,11,5,4,1,9,2,8
z,4,6,6,4,3,7,8,2,8,11,7,8,1,9,5,7
a,6,10,5,5,3,12,5,4,1,8,3,9,5,6,4,10
x,1,3,2,1,1,8,7,4,8,7,6,8,2,8,5,8
k,5,11,6,8,3,4,8,9,2,7,4,11,4,8,2,11
t,2,9,4,6,1,9,14,0,6,5,11,8,0,8,0,8
g,5,9,7,8,8,8,6,6,4,7,6,9,10,10,9,9
x,3,8,4,6,3,7,7,4,4,7,6,8,3,8,4,8
y,3,8,5,5,1,6,12,2,3,9,12,7,1,10,0,8
i,3,8,4,6,2,7,7,0,8,14,6,8,0,8,1,7
s,1,0,1,0,0,8,7,4,6,5,6,7,0,8,7,8
q,5,5,6,8,3,8,6,8,8,5,5,8,3,8,4,8
g,2,3,3,1,2,7,7,6,6,6,6,9,2,9,4,9
q,3,3,4,4,3,8,8,6,2,5,7,9,3,9,5,9
g,5,10,6,7,4,6,7,7,7,9,8,11,2,8,5,9
r,5,10,6,7,6,6,9,8,4,7,5,8,2,7,5,11
l,3,6,4,4,2,5,3,1,8,8,2,10,0,7,2,7
o,2,1,2,2,1,7,7,7,4,7,6,8,2,8,3,8
v,3,5,5,7,2,8,8,4,3,7,14,8,3,9,0,8
b,7,11,9,8,8,10,6,3,6,10,3,7,5,7,6,11
m,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8
m,7,11,10,8,11,7,7,5,5,6,7,9,8,6,2,8
c,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,10
a,5,11,8,8,5,8,2,2,3,6,1,7,3,7,4,7
m,4,2,5,4,4,9,6,6,4,6,7,6,8,6,2,6
l,3,6,4,4,2,6,4,3,7,6,2,8,1,6,2,7
m,6,10,8,8,9,7,10,6,4,7,7,8,6,8,6,8
t,3,8,5,6,3,6,12,2,8,8,12,8,1,11,1,7
i,4,8,5,6,3,7,6,2,7,7,7,8,3,8,4,8
n,5,9,7,7,4,5,9,3,4,10,8,8,5,8,1,7
d,5,11,6,8,6,7,7,5,6,6,5,8,7,9,3,7
f,5,11,5,8,2,1,13,5,4,12,11,7,0,8,2,5
t,2,1,2,2,1,8,11,4,5,6,10,7,2,11,1,7
d,5,10,7,7,5,11,6,3,8,12,3,7,6,8,4,9
r,4,5,5,4,3,8,7,5,6,6,5,6,3,7,6,9
h,1,1,2,1,1,7,8,11,1,7,5,8,3,8,0,8
q,4,6,5,8,4,7,8,5,2,8,9,10,3,9,6,8
z,2,5,5,3,2,7,8,2,9,12,6,8,1,9,5,7
a,5,7,8,6,6,9,7,3,5,6,8,6,4,10,4,5
b,8,12,6,6,4,9,6,5,6,11,4,9,6,7,7,10
j,4,9,6,7,4,8,6,6,6,8,6,8,3,7,4,6
s,4,8,5,6,4,7,7,5,8,5,6,10,1,10,9,9
t,3,6,4,4,2,10,11,2,8,5,11,9,1,11,1,9
m,4,7,5,5,3,7,7,12,1,7,9,8,8,6,0,8
g,4,9,5,6,3,6,7,7,6,9,7,12,2,8,4,10
y,4,5,5,7,6,9,9,6,3,6,8,8,5,10,6,4
l,3,7,4,5,2,7,4,2,8,7,2,8,1,6,3,8
j,2,6,3,4,1,12,2,9,4,13,5,13,1,6,0,8
n,4,5,4,7,3,7,7,14,2,5,6,8,6,8,0,8
s,7,15,6,9,3,7,4,4,4,7,2,7,3,6,6,8
w,5,5,7,8,4,7,8,5,2,7,8,8,9,9,0,8
t,9,13,8,7,3,8,7,4,9,13,5,7,2,9,6,6
m,5,10,7,5,4,12,3,5,2,11,1,10,7,2,1,8
z,6,10,8,8,5,8,6,3,9,12,4,9,3,6,8,9
x,2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8
x,4,8,6,6,3,7,8,0,7,9,7,8,2,8,3,7
o,1,3,2,1,1,8,7,6,4,9,5,8,2,8,2,8
f,3,8,3,5,1,1,13,5,4,12,10,7,0,8,2,6
g,7,12,6,6,4,6,7,7,5,9,7,6,4,8,5,6
n,6,11,8,8,9,6,7,3,4,8,8,9,8,9,7,5
v,3,3,5,5,1,7,8,4,3,7,13,8,3,9,0,8
r,3,6,5,4,4,9,7,3,5,10,3,7,3,7,3,10
c,3,6,4,4,1,5,8,6,10,6,7,11,1,7,4,8
e,4,9,5,7,3,3,6,6,12,7,7,15,0,8,7,7
q,5,5,5,7,4,7,8,5,4,8,9,9,3,9,7,8
w,7,9,7,5,3,3,9,3,2,8,11,9,10,11,0,7
g,4,7,6,5,7,8,6,4,2,7,6,9,6,8,7,13
p,10,15,9,8,6,7,10,4,6,13,5,3,4,9,7,5
g,8,9,10,8,11,7,8,6,3,7,7,9,9,10,9,9
a,3,5,6,3,2,8,2,2,2,6,1,8,2,6,2,7
p,2,3,4,2,2,7,10,4,3,11,5,3,1,9,2,8
z,5,9,6,7,3,7,7,4,15,9,6,8,0,8,8,8
h,4,7,6,5,7,8,8,4,3,6,7,7,7,9,7,7
z,4,9,4,7,4,7,8,3,12,8,6,8,0,8,7,7
w,8,10,8,8,6,2,11,2,3,10,10,8,7,11,1,7
p,7,10,10,8,6,8,10,7,5,9,4,3,3,10,5,9
j,2,7,2,5,1,11,7,1,7,11,3,6,0,7,1,7
c,3,7,4,5,1,6,8,7,10,5,7,13,1,7,4,9
q,4,10,5,9,3,8,6,9,7,5,5,8,3,8,4,8
f,5,9,6,7,6,6,10,6,5,8,5,8,3,10,8,10
o,3,6,4,4,2,7,7,7,5,7,5,9,3,8,3,7
y,5,9,6,7,2,9,11,2,2,6,12,8,1,11,0,8
z,4,9,6,6,4,7,8,2,10,12,7,8,1,9,6,8
k,5,8,8,7,7,9,6,2,4,9,3,8,4,6,7,11
o,3,6,4,4,2,7,7,7,5,10,6,8,3,8,3,8
c,5,10,6,8,2,6,7,7,10,6,6,15,1,8,4,9
f,6,11,8,8,5,8,9,3,6,13,5,4,2,9,3,7
p,6,9,8,7,4,9,9,3,6,14,4,3,1,10,3,9
f,6,9,8,6,5,10,8,2,6,13,4,5,3,9,3,9
u,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8
x,6,11,8,8,8,7,6,3,5,6,6,9,4,7,11,10
f,5,7,7,5,4,8,9,2,6,14,5,4,3,8,3,7
u,6,10,8,8,5,6,9,5,7,6,9,10,6,10,1,7
r,9,10,7,6,4,7,8,5,5,9,4,9,7,5,6,11
k,3,2,4,3,3,5,7,4,7,7,6,10,6,8,4,9
d,4,9,6,6,8,8,9,5,4,8,7,6,7,10,10,5
l,2,5,3,3,1,3,4,3,8,2,1,7,0,7,1,6
n,9,13,8,7,4,6,10,4,5,4,5,10,6,10,2,7
e,5,10,3,5,2,7,8,5,6,10,6,9,1,9,7,8
b,5,11,5,8,4,6,6,10,7,6,7,7,2,8,9,10
s,6,11,7,8,4,7,8,4,8,11,8,7,2,10,5,6
c,3,9,4,7,3,5,8,9,8,9,8,11,2,10,4,10
j,4,9,4,7,3,9,8,2,3,12,5,6,2,9,6,9
k,6,9,6,5,4,5,8,3,5,10,9,11,5,9,3,6
u,3,4,4,3,2,4,8,5,6,11,10,9,3,9,1,6
x,5,10,7,8,4,7,7,1,8,10,6,8,3,8,4,7
h,7,11,10,8,8,5,9,3,6,10,9,8,6,11,5,6
a,5,11,7,8,7,8,5,7,4,8,6,8,6,8,7,4
e,4,5,5,4,4,6,8,4,4,8,7,10,4,10,8,11
k,3,4,5,3,2,8,6,1,6,10,5,9,3,8,3,9
x,2,3,4,2,1,7,7,1,8,10,6,8,2,8,3,8
g,3,3,4,5,2,7,7,7,6,6,6,7,2,7,6,11
e,3,2,3,4,3,7,7,6,7,7,6,9,2,8,6,9
w,7,7,7,5,6,4,10,2,3,10,9,8,7,11,2,6
u,3,3,4,2,2,5,8,5,7,10,9,9,3,9,2,6
k,4,9,5,7,5,5,6,3,6,6,6,10,3,8,5,10
d,5,10,6,7,3,5,7,10,9,7,6,5,3,8,4,8
z,2,4,4,6,2,11,4,3,4,10,3,9,2,7,5,9
c,4,8,5,6,2,6,7,7,10,8,6,13,1,9,4,8
r,2,4,4,3,3,8,7,5,4,8,5,7,3,7,4,11
d,3,4,4,3,3,7,7,6,7,7,6,5,2,8,3,7
m,5,2,6,3,4,7,6,7,5,7,8,10,8,5,2,9
s,5,8,7,7,9,7,8,5,5,7,7,7,5,10,10,11
i,1,9,2,7,3,8,7,0,7,7,6,7,0,8,2,7
t,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
t,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7
i,0,7,0,5,0,7,7,4,4,7,6,8,0,8,0,8
h,1,1,2,1,1,7,7,11,1,7,6,8,3,8,0,8
b,4,8,5,6,5,7,7,6,4,6,5,6,3,8,6,6
e,4,6,6,4,4,6,8,2,8,11,7,9,2,9,4,8
t,8,11,8,8,6,6,10,1,9,11,9,5,3,9,4,4
u,6,11,8,8,12,8,7,4,4,6,7,8,8,8,6,7
v,3,9,5,6,3,7,9,3,1,7,12,8,3,9,1,8
b,5,10,5,8,4,6,9,9,8,7,5,7,2,8,9,10
x,3,5,5,3,2,7,7,1,8,10,6,8,2,8,3,8
z,4,8,6,6,6,8,8,3,8,7,7,7,1,8,9,8
f,2,1,2,3,2,5,10,4,5,10,9,6,1,10,3,7
l,1,0,1,0,0,2,1,6,4,0,3,4,0,8,0,8
z,2,2,3,3,2,7,8,5,9,6,7,9,1,9,7,8
h,3,6,5,4,4,6,7,7,6,7,6,11,3,8,3,10
l,8,14,6,8,4,5,5,3,8,10,4,13,3,6,6,7
z,6,11,8,8,5,9,6,3,10,12,4,8,2,7,6,8
g,5,10,7,7,6,6,6,7,5,5,6,10,2,8,4,8
r,5,9,7,7,4,10,7,3,7,10,2,7,3,6,4,11
d,6,10,6,6,3,11,3,4,5,12,2,8,5,7,4,10
k,7,15,8,8,5,9,6,3,6,11,2,7,5,7,4,9
r,5,11,6,8,3,5,10,9,4,7,4,8,3,7,6,11
n,6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8
k,2,3,3,2,2,6,7,1,6,10,7,10,3,8,1,8
x,3,7,5,5,4,7,7,2,6,7,5,8,3,6,5,8
g,3,8,4,6,2,7,6,7,8,6,6,8,1,8,6,11
g,2,6,3,4,2,7,6,6,6,7,3,10,1,8,4,10
w,1,0,2,1,1,7,8,4,0,7,8,8,5,10,0,8
n,6,9,5,4,2,6,9,4,5,4,4,10,5,10,2,8
t,6,9,8,8,9,7,8,4,9,7,6,8,3,8,8,6
j,4,11,5,8,3,8,9,0,7,14,5,6,1,9,1,8
e,2,5,4,3,2,6,8,2,7,11,7,9,2,8,4,8
s,3,6,4,4,3,8,8,5,8,5,6,6,0,7,8,7
m,4,8,6,6,7,9,7,5,5,6,7,6,8,7,2,6
o,4,6,5,5,4,7,6,4,4,6,3,6,2,7,4,7
b,2,6,4,4,5,8,8,4,2,6,7,7,6,11,7,7
j,0,0,1,0,0,12,4,6,3,12,5,11,0,7,0,8
k,7,11,6,6,3,7,8,3,6,9,7,8,6,9,3,7
g,2,4,3,3,2,6,7,6,6,6,6,11,2,9,4,9
d,8,15,7,8,5,6,7,4,7,8,5,7,6,9,7,5
w,3,4,4,3,2,7,11,2,2,6,9,8,6,11,0,8
x,4,5,6,4,3,7,7,1,9,10,6,8,2,8,3,7
l,4,7,6,6,5,7,7,4,5,7,6,7,3,9,8,11
y,2,3,3,2,1,6,10,1,6,8,11,8,1,11,2,8
d,3,5,5,3,3,7,7,6,7,7,6,5,2,8,3,7
b,5,8,7,6,6,10,6,3,6,10,4,7,4,7,5,10
l,5,10,6,7,5,4,4,4,8,2,1,6,1,6,1,5
f,5,10,5,7,2,1,12,5,5,12,11,8,0,8,2,5
g,6,9,8,6,7,7,8,5,3,6,6,9,5,7,7,7
n,4,9,6,7,4,7,8,6,5,7,6,6,6,9,2,5
t,7,11,7,9,5,5,12,4,7,12,9,4,2,12,2,4
n,4,9,6,7,4,6,9,6,5,7,7,8,6,9,2,6
o,4,9,4,6,3,8,6,8,5,9,4,7,3,8,3,8
s,7,11,7,6,3,8,6,4,4,13,6,9,3,8,3,8
o,3,6,4,4,3,8,8,7,4,7,7,7,3,8,2,8
w,2,1,3,2,2,10,11,3,2,5,9,7,5,11,0,8
z,3,9,4,6,2,7,7,4,14,9,6,8,0,8,8,8
x,9,15,10,9,6,8,7,2,8,11,5,7,5,9,4,7
f,3,7,4,5,2,1,13,4,3,12,10,6,0,8,2,6
s,3,4,4,6,2,9,8,6,9,5,5,6,0,8,9,7
e,3,4,5,3,2,6,8,2,9,11,7,8,2,8,4,6
n,3,6,5,4,3,6,9,6,4,8,7,8,5,8,1,7
u,4,8,5,6,3,5,8,6,7,9,7,9,3,9,3,5
l,1,0,2,1,0,2,1,6,5,0,2,5,0,8,0,8
r,4,11,4,8,3,6,9,10,5,7,6,8,3,8,6,11
m,1,0,2,0,1,8,6,9,0,6,8,8,5,6,0,8
f,5,9,7,7,5,6,9,6,8,10,10,5,2,9,4,5
n,6,11,9,8,6,11,8,2,5,10,2,4,7,10,2,8
d,3,5,5,3,3,10,6,3,6,10,3,6,2,8,2,8
w,6,9,8,7,6,8,8,4,1,7,9,8,8,10,0,8
c,7,10,7,7,4,4,10,7,8,12,10,8,2,10,3,7
u,3,6,5,4,2,7,9,6,7,5,10,9,3,9,1,8
d,4,11,6,8,5,8,7,6,8,7,6,5,6,8,3,7
o,3,5,4,3,3,7,7,7,5,9,6,8,2,8,3,8
a,2,6,3,4,2,11,3,3,3,11,2,10,2,6,3,8
n,2,5,4,4,2,7,9,2,4,10,6,7,5,8,1,7
x,4,8,5,7,6,7,8,1,5,7,6,7,3,5,8,7
r,5,7,7,5,4,10,7,3,6,10,2,6,3,6,4,10
t,5,10,5,8,4,6,11,4,6,11,9,5,4,11,4,4
c,6,11,8,8,9,5,6,3,5,8,6,12,6,9,3,9
n,4,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8
l,1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8
a,3,8,5,5,2,10,5,3,1,8,1,9,2,7,2,9
l,3,3,4,4,1,1,0,6,6,0,1,5,0,8,0,8
d,6,14,6,8,4,11,4,2,6,9,3,7,5,7,4,12
m,4,6,5,8,4,7,7,12,2,7,9,8,9,6,0,8
a,3,11,5,8,3,13,4,5,3,12,1,8,2,6,4,9
x,4,10,6,8,6,6,7,3,6,7,7,11,5,6,7,7
g,5,10,7,8,5,6,6,7,6,6,6,10,2,8,5,8
n,2,4,2,2,2,7,8,5,4,7,6,6,5,9,1,5
b,4,9,4,7,4,6,7,9,7,7,6,7,2,8,9,10
b,3,7,3,5,3,6,8,8,6,7,5,7,2,8,9,10
b,4,7,6,6,7,8,6,5,4,7,6,8,6,9,7,7
y,4,6,6,8,6,10,11,5,4,6,7,7,5,10,7,4
g,4,7,5,5,3,6,6,6,7,6,5,9,2,10,4,7
p,7,12,6,7,3,9,7,5,4,12,3,6,5,9,4,8
j,4,7,6,5,2,5,9,3,6,15,7,9,1,6,1,7
f,2,3,3,2,1,6,11,3,5,12,7,4,1,9,1,7
j,7,11,9,8,6,8,4,4,6,8,6,7,5,6,5,7
p,5,7,7,5,3,6,14,5,2,12,4,1,0,10,3,8
z,4,9,5,6,5,7,7,5,9,7,6,8,1,8,7,8
r,4,7,4,5,2,6,10,9,4,7,4,8,3,7,6,11
e,4,8,4,6,2,3,6,6,11,7,7,14,0,8,7,7
q,3,4,4,5,3,8,7,6,3,8,7,9,2,9,4,9
n,2,2,3,3,2,7,8,5,4,7,6,7,4,8,1,7
a,3,6,6,8,2,9,4,3,2,8,1,8,3,7,2,8
x,3,6,4,5,4,7,8,2,5,8,6,8,2,7,6,7
f,3,6,5,4,3,5,10,2,6,10,9,6,4,10,3,6
k,5,7,8,5,5,3,8,2,7,10,11,11,3,7,3,5
b,7,12,6,6,6,8,7,4,5,9,6,8,6,8,8,8
e,4,5,5,4,5,6,7,4,3,7,7,9,4,11,8,11
o,4,9,5,7,5,8,9,8,4,7,8,7,4,7,4,9
x,4,11,7,8,6,8,8,2,6,7,6,6,6,10,9,8
w,7,11,10,9,7,10,11,3,3,5,9,7,10,13,1,7
o,5,10,7,7,8,8,9,6,2,6,7,9,11,13,5,9
v,3,2,5,3,2,7,12,2,3,6,11,9,3,11,1,7
k,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,10
t,5,8,6,7,5,5,7,3,8,8,7,10,3,4,8,5
i,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8
n,5,9,8,7,5,4,10,3,3,9,9,9,6,7,2,7
c,4,10,5,8,2,5,7,7,10,7,5,13,1,9,4,8
p,6,10,8,7,7,7,8,7,4,8,7,9,3,9,8,9
l,4,6,5,4,4,6,6,8,6,6,6,9,2,8,4,10
p,4,7,6,5,3,5,12,6,3,12,5,2,1,10,3,8
n,7,10,10,8,5,4,10,4,4,11,11,10,6,8,1,7
a,3,2,5,3,2,8,2,2,2,7,2,8,2,7,2,7
t,6,7,6,5,4,6,10,1,10,11,9,5,0,10,3,4
a,4,5,6,8,2,7,4,3,2,7,1,8,3,6,3,8
g,6,8,8,7,9,8,7,6,3,7,7,8,7,11,7,9
n,5,9,7,7,6,6,7,7,6,7,5,8,6,7,3,7
a,3,5,4,4,3,8,8,2,4,7,8,8,4,9,3,6
d,2,3,3,2,2,9,6,3,5,10,4,6,2,8,2,8
d,5,9,5,4,3,8,7,3,6,10,5,7,5,8,7,6
k,6,10,8,7,6,6,7,1,6,10,7,10,3,8,4,8
p,2,4,4,3,2,7,9,4,3,11,4,4,1,10,3,8
i,4,10,6,8,7,10,8,2,6,9,4,4,4,8,7,4
t,1,0,2,0,0,8,14,2,4,6,10,8,0,8,0,8
n,5,9,6,7,3,7,7,15,2,4,6,8,6,8,0,8
p,6,9,5,5,2,7,8,5,3,12,4,5,5,9,4,8
u,5,10,5,7,2,8,5,13,5,6,15,8,3,9,0,8
f,3,8,4,6,3,4,10,3,6,10,10,6,1,10,3,6
p,4,5,4,8,2,3,13,8,2,11,7,3,1,10,4,8
v,3,4,5,6,1,7,8,4,3,7,14,8,3,9,0,8
u,4,8,5,6,3,4,9,5,6,9,8,9,3,9,2,6
t,4,2,5,4,3,9,12,3,7,5,11,9,2,11,1,8
y,1,1,2,1,0,7,10,2,2,7,12,8,1,11,0,8
h,1,0,2,0,0,7,8,11,1,7,6,8,2,8,0,8
f,1,0,1,0,0,3,11,4,3,11,9,7,0,8,2,8
h,4,5,5,3,4,7,8,6,6,7,6,8,3,8,3,7
c,4,9,6,7,4,7,8,8,6,6,6,9,4,7,4,8
d,4,9,6,7,4,9,7,4,7,11,5,6,3,7,3,8
n,9,10,8,5,3,6,10,4,5,4,5,11,6,11,2,7
k,7,10,10,8,8,4,8,1,7,10,8,10,3,8,4,7
b,4,8,4,6,5,6,8,8,6,7,5,7,2,8,7,9
l,4,7,5,5,4,6,8,8,5,7,5,10,3,7,4,11
k,7,10,6,5,3,9,8,3,6,9,4,6,5,8,4,7
g,6,10,5,5,3,8,7,5,6,10,4,7,4,7,5,8
p,6,9,8,6,7,6,8,7,4,8,7,9,2,9,7,9
t,7,13,6,8,4,7,8,2,7,12,6,7,3,8,5,5
n,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8
c,3,7,4,5,2,7,7,7,10,10,6,13,1,10,4,9
y,3,9,5,7,2,7,10,1,3,7,12,8,1,11,0,8
a,2,8,4,5,2,7,5,3,1,6,0,8,2,7,2,7
q,7,12,7,6,4,9,4,4,8,11,4,10,3,7,8,11
m,3,4,5,2,3,9,6,3,4,9,4,6,8,6,2,8
d,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8
g,4,5,5,4,3,6,6,6,7,6,6,11,2,9,4,9
b,5,10,7,8,7,9,7,3,5,9,5,6,2,8,5,9
f,3,2,4,4,3,4,11,3,6,11,10,5,1,10,3,6
s,4,6,5,4,3,9,7,4,8,11,5,8,2,8,5,9
s,5,10,4,6,2,7,3,4,4,8,2,7,3,7,5,8
m,5,5,6,4,4,8,6,6,5,6,7,7,10,6,4,6
x,5,11,8,8,5,11,7,1,8,10,2,6,4,9,4,11
i,4,9,5,6,3,8,6,1,6,7,6,7,0,9,4,7
l,5,11,7,8,5,10,4,1,8,10,2,10,0,6,3,10
m,6,11,9,8,11,7,8,6,4,7,6,8,6,9,9,8
s,2,3,3,2,1,8,8,2,6,10,6,7,1,8,5,8
p,2,4,4,2,2,8,10,4,3,11,4,3,1,10,3,8
y,5,7,5,5,3,6,8,1,7,8,9,5,2,12,4,4
d,5,11,7,8,6,6,7,8,7,5,4,5,3,9,4,9
b,4,11,5,8,7,6,8,9,6,7,5,7,2,7,8,10
l,3,9,5,7,3,8,4,0,9,9,3,11,0,7,3,9
j,4,10,5,7,3,9,7,2,6,14,4,8,0,7,1,7
f,5,9,4,4,2,5,11,3,4,12,7,4,1,8,5,4
h,2,1,3,3,2,8,7,6,6,7,6,8,3,8,3,7
d,2,3,3,2,2,7,7,6,6,7,6,6,5,8,2,7
m,3,4,4,3,3,7,6,6,4,6,7,9,6,5,2,8
i,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8
m,3,4,5,3,3,5,6,3,4,9,9,10,7,5,2,8
c,4,7,5,5,4,7,7,8,5,6,7,13,4,7,4,8
o,5,11,6,8,3,8,7,9,8,7,6,8,3,8,4,8
o,6,10,7,8,3,6,6,9,9,6,5,6,3,8,4,8
p,4,8,5,6,2,4,13,8,1,11,6,3,1,10,4,8
u,4,10,6,8,10,7,7,4,4,7,6,8,11,7,8,8
p,5,9,7,6,5,7,12,7,2,11,5,3,2,12,4,8
b,4,8,6,6,5,8,7,5,6,9,6,6,2,8,7,8
b,4,9,6,6,6,6,8,7,4,7,5,6,4,8,5,6
y,4,5,6,7,1,7,10,2,2,7,13,8,2,11,0,8
y,3,5,5,4,2,8,11,1,7,5,11,9,2,12,3,8
h,3,7,6,5,3,4,8,3,6,10,10,9,3,8,3,6
q,4,7,5,9,5,9,10,7,1,3,7,12,3,10,5,11
w,4,8,6,6,5,6,10,2,2,7,9,8,7,10,1,8
c,6,10,6,8,3,3,8,5,8,10,10,14,1,7,3,7
y,3,5,4,7,7,7,5,4,2,7,7,9,5,10,4,8
x,4,7,5,5,4,8,6,2,5,6,7,7,2,9,7,9
b,2,7,3,5,2,6,7,8,6,7,6,7,2,8,8,10
t,7,10,6,5,2,4,12,3,7,12,8,4,2,8,3,3
l,2,0,2,1,0,2,0,6,4,0,3,4,0,8,0,8
