r,4,8,5,6,3,6,13,8,4,7,2,9,3,7,6,10
b,6,9,8,7,8,8,7,5,6,9,6,6,4,10,6,9
c,4,8,5,6,3,5,8,7,8,9,8,14,1,9,4,9
o,4,9,5,7,5,8,9,8,4,7,8,7,4,7,4,9
c,2,7,3,5,2,5,8,7,8,6,7,14,1,8,4,9
y,6,9,8,7,6,8,7,6,5,5,9,8,3,9,8,5
z,5,11,6,9,3,7,7,4,15,9,6,8,0,8,8,8
y,6,11,10,8,5,6,10,2,8,6,12,9,5,10,4,7
o,6,8,8,6,5,7,7,8,4,7,6,8,3,8,3,7
d,4,8,5,6,4,8,7,6,7,10,4,5,3,8,3,8
g,4,5,5,4,3,7,6,6,6,6,6,10,2,9,4,8
x,4,8,5,7,6,7,8,1,5,7,6,7,3,5,8,7
g,5,10,7,7,6,6,6,7,5,5,6,10,2,8,4,8
f,3,3,3,4,1,1,13,4,4,12,11,7,0,8,2,6
m,5,10,8,7,7,9,6,2,4,8,5,7,7,6,2,8
k,5,8,7,6,8,7,6,3,4,6,6,8,8,6,7,7
v,3,5,5,4,2,9,12,3,3,5,11,9,3,10,2,9
w,3,4,4,3,2,7,11,2,2,6,9,8,6,11,0,8
l,4,10,6,7,8,8,8,3,5,5,7,10,6,12,8,8
v,7,8,7,6,4,4,12,1,2,9,10,7,6,11,2,7
y,4,7,4,5,2,4,10,2,9,11,10,5,0,10,3,4
h,3,3,3,5,2,7,9,14,3,7,3,8,3,8,0,8
v,3,6,3,4,2,4,11,1,3,9,10,7,2,11,0,8
o,6,8,8,7,6,7,5,5,5,8,4,7,3,7,5,7
y,4,6,6,4,5,9,5,7,5,6,9,7,3,9,8,5
e,3,6,3,4,3,4,7,5,8,7,6,13,0,8,6,9
d,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8
b,7,10,5,6,4,6,7,5,5,10,6,8,5,7,8,9
n,4,5,4,7,3,7,7,14,2,5,6,8,6,8,0,8
w,7,9,7,6,5,4,10,3,3,9,8,7,7,11,2,6
g,9,13,7,7,5,9,6,5,4,9,5,7,3,9,8,9
a,4,8,6,6,4,11,3,2,2,9,2,9,4,4,3,8
c,5,6,6,5,5,6,7,4,5,7,6,11,5,10,8,11
z,4,8,6,6,6,7,8,2,7,7,6,7,1,9,9,8
h,4,8,5,6,5,7,6,13,2,7,7,8,3,8,0,8
m,5,6,7,5,8,7,7,4,4,7,6,8,10,8,5,6
s,1,0,1,0,0,8,7,3,6,5,6,7,0,8,7,8
v,4,10,6,7,2,7,8,4,3,7,14,8,3,9,0,8
k,3,6,5,4,3,3,9,2,6,10,11,11,3,8,2,6
t,5,7,5,5,3,7,11,4,7,11,8,4,3,12,3,5
k,4,11,6,8,6,5,6,4,7,6,6,11,3,8,6,9
k,3,3,5,2,2,6,8,2,6,10,6,9,3,9,3,7
o,4,9,5,7,4,7,6,9,5,7,5,8,3,8,3,8
g,6,10,8,8,5,6,6,7,8,6,5,10,2,9,4,8
n,2,2,3,3,2,7,8,5,4,7,6,7,4,8,1,7
j,1,3,2,2,1,8,6,3,5,14,6,10,1,7,0,7
e,3,6,4,4,2,4,8,6,10,7,5,13,0,8,7,8
m,4,4,5,2,3,8,6,6,4,6,7,8,8,6,2,7
d,5,3,6,4,4,7,7,7,7,7,6,4,3,8,3,7
n,2,0,2,1,1,7,7,12,1,5,6,8,5,8,0,8
n,5,5,5,8,3,7,7,15,2,4,6,8,6,8,0,8
p,4,9,5,6,2,3,12,8,1,10,6,3,1,10,4,8
p,7,11,10,8,7,7,11,5,4,12,5,2,1,10,3,8
b,2,1,2,1,1,7,7,7,5,6,5,7,1,8,7,10
h,5,11,5,8,3,7,6,15,1,7,8,8,3,8,0,8
y,2,2,3,3,1,7,10,1,7,7,11,8,1,11,2,8
m,7,8,10,7,11,8,8,4,3,6,6,7,12,7,6,7
l,9,13,7,7,4,9,2,4,4,12,5,13,2,7,6,9
m,5,5,6,4,4,8,6,6,5,7,7,8,8,6,2,7
v,4,10,6,7,3,7,9,3,2,6,12,8,3,10,0,8
c,4,7,5,5,4,7,7,8,5,6,7,13,4,7,4,8
y,2,2,4,3,1,7,11,1,7,7,11,8,1,11,2,8
j,5,10,4,8,3,9,8,2,3,11,6,7,2,10,6,12
a,3,9,5,7,3,12,3,3,3,10,1,9,2,6,2,8
q,4,6,6,8,6,8,7,7,2,5,6,10,3,8,5,10
m,2,1,2,1,1,7,7,10,0,7,8,8,6,6,0,8
o,7,11,9,8,12,8,5,6,2,7,6,8,11,10,8,14
h,3,5,5,3,3,7,8,6,7,7,5,8,3,8,3,8
n,4,8,6,6,5,7,6,8,5,6,4,7,3,7,3,8
h,6,9,8,7,5,5,7,3,7,10,9,10,3,8,4,6
t,2,3,3,4,1,10,14,1,6,4,11,9,0,8,0,8
h,10,13,11,8,7,9,6,4,5,11,3,7,6,7,5,7
m,5,9,5,6,3,7,7,12,2,8,9,8,8,6,0,8
d,4,8,6,6,5,7,7,7,6,6,6,4,3,8,3,7
k,6,11,9,8,7,2,9,2,7,10,12,12,5,6,4,4
t,4,10,6,7,2,7,15,1,6,7,11,8,0,8,0,8
z,3,7,4,5,3,6,7,5,9,7,7,9,1,9,7,8
o,2,3,3,1,1,8,7,7,5,7,6,8,2,8,3,8
s,7,15,6,8,3,9,5,4,4,13,6,9,2,9,3,8
s,5,7,6,5,3,8,8,4,9,11,3,8,2,6,4,10
f,4,8,5,6,5,4,10,2,5,10,10,6,1,10,3,6
o,4,9,5,6,4,8,7,8,5,9,5,8,3,8,3,8
n,4,7,6,5,3,7,8,3,4,10,6,7,5,8,1,7
f,2,3,4,2,1,5,11,2,5,13,7,5,1,9,1,7
f,4,8,6,6,3,4,12,4,5,13,8,4,2,10,2,6
i,4,5,5,6,4,8,9,4,4,7,6,8,3,7,8,7
i,4,11,5,8,3,7,7,0,8,14,6,8,0,8,1,8
u,8,11,9,8,6,4,8,6,8,9,7,9,7,9,6,1
j,0,0,1,0,0,12,4,4,3,12,4,10,0,7,0,8
c,4,9,5,7,2,5,7,7,10,7,6,14,1,8,4,9
k,4,10,5,8,2,3,7,7,3,7,7,11,4,8,3,10
u,5,5,6,3,3,4,8,5,8,10,9,9,3,9,2,6
g,5,9,7,8,8,8,8,6,3,7,6,9,8,11,9,11
k,3,4,4,3,3,5,7,4,7,7,6,11,3,8,5,9
p,11,15,8,8,4,8,9,7,5,14,4,4,4,10,4,8
i,1,3,2,2,0,7,8,1,6,13,6,8,0,8,0,8
l,1,3,2,2,1,7,4,1,7,7,2,10,0,7,2,8
r,10,15,8,8,5,7,7,5,5,9,5,9,7,5,7,11
h,2,3,4,2,2,7,7,3,6,10,6,8,3,8,2,7
h,5,5,6,6,3,7,6,15,0,7,8,8,3,8,0,8
c,3,5,4,3,2,6,8,7,8,8,8,13,1,9,4,10
m,5,8,6,6,5,8,5,11,0,7,9,8,9,6,2,7
j,2,8,2,6,1,14,3,5,4,13,3,10,0,7,0,8
l,1,0,1,0,0,2,2,5,4,1,3,5,0,8,0,8
z,3,7,4,5,2,7,8,2,10,11,7,8,1,9,6,7
v,3,5,4,3,1,4,12,3,3,10,11,7,2,11,1,8
y,1,0,2,1,0,7,10,2,2,7,12,8,1,11,0,8
w,5,5,7,8,4,7,8,5,2,7,8,8,9,9,0,8
h,1,0,2,0,0,7,8,11,1,7,6,8,2,8,0,8
k,4,10,6,8,7,5,5,5,3,6,6,9,3,5,8,9
f,4,11,6,8,4,9,9,2,6,13,4,4,2,10,3,9
b,4,9,6,6,6,6,8,7,4,7,5,6,4,8,5,6
v,8,10,7,7,3,3,12,4,4,10,12,8,3,10,1,8
a,4,9,6,7,6,8,7,8,4,7,6,8,3,8,8,4
r,2,4,3,3,2,7,8,5,4,6,5,6,2,7,4,8
m,5,11,6,8,4,8,7,12,2,6,9,8,9,6,0,8
b,4,9,5,6,6,7,7,6,6,6,6,6,2,8,6,9
t,6,7,6,5,4,6,10,1,10,11,9,5,0,10,3,4
z,5,10,6,8,3,7,7,4,15,9,6,8,0,8,8,8
z,2,2,3,3,2,7,8,5,9,6,7,9,1,9,7,8
k,11,15,10,8,5,4,8,5,8,9,12,12,6,11,3,6
p,8,9,6,4,3,9,7,5,5,13,3,5,5,9,4,8
c,3,8,4,6,2,6,8,8,7,9,8,14,2,9,4,10
i,2,6,3,4,2,7,7,0,8,13,6,8,0,8,1,8
b,6,10,9,8,9,8,7,6,6,9,7,6,6,10,9,10
g,3,8,4,6,3,8,8,7,5,6,6,9,2,7,5,11
w,5,5,7,7,4,8,8,5,2,7,8,8,9,9,0,8
i,2,9,2,7,2,7,7,0,8,7,6,8,0,8,3,8
m,4,9,6,7,7,7,7,5,5,6,7,8,8,7,3,7
h,6,11,8,8,9,6,8,6,7,7,6,10,6,8,4,8
q,7,8,10,7,8,6,4,4,6,5,4,7,5,3,7,6
y,5,11,7,8,7,8,7,5,4,7,7,8,6,8,8,3
k,3,3,5,2,2,8,6,2,6,10,5,10,3,8,3,9
r,3,4,5,3,3,8,8,3,5,9,5,7,3,6,4,10
g,5,9,5,7,4,6,6,7,6,8,7,12,3,7,5,8
x,5,6,6,8,2,7,7,5,4,7,6,8,3,8,4,8
d,5,9,5,7,5,5,7,9,7,6,4,5,3,9,4,9
x,5,8,8,6,4,9,7,1,8,10,4,7,3,9,4,9
i,3,9,4,6,2,6,8,0,8,14,7,8,0,8,1,7
s,4,7,5,5,3,8,7,3,6,10,6,8,2,8,4,8
r,4,8,6,6,5,10,7,2,6,11,2,7,4,7,3,10
d,4,6,5,4,3,8,8,6,7,9,6,4,3,8,4,8
s,3,7,4,5,3,7,8,7,7,8,5,6,2,8,9,8
q,4,7,6,9,6,9,8,6,3,4,8,10,4,8,7,11
v,9,13,7,7,4,9,10,5,5,6,10,6,5,12,3,6
p,2,4,4,3,2,7,9,3,4,12,5,4,1,9,3,8
v,4,4,5,3,2,4,12,3,3,9,11,7,2,10,1,8
u,6,11,8,8,12,8,7,4,4,6,7,8,8,8,6,7
t,3,11,5,8,1,7,14,0,6,7,11,8,0,8,0,8
y,5,7,5,5,2,3,10,2,7,11,11,6,1,11,2,5
i,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
x,6,9,8,7,7,7,6,3,5,6,6,10,4,6,11,9
w,8,10,8,8,6,2,11,2,3,10,10,8,7,11,1,7
j,6,8,4,12,3,10,6,3,4,11,3,5,3,8,7,10
s,2,3,3,2,1,7,7,2,7,10,5,8,1,8,4,8
k,2,1,2,1,0,5,7,8,1,7,6,11,3,8,2,11
e,2,6,3,4,2,3,7,5,9,7,6,14,0,8,6,9
m,3,3,5,2,3,8,6,6,4,7,7,8,7,5,2,7
s,6,11,6,6,3,9,6,4,3,13,7,9,3,10,3,8
e,3,7,5,5,4,7,8,5,8,6,5,9,3,8,6,9
u,3,6,4,4,1,8,5,13,5,7,14,8,3,9,0,8
h,6,11,6,8,3,7,5,15,1,7,9,8,3,8,0,8
x,4,7,5,5,4,8,6,2,5,6,7,7,2,9,7,9
b,1,1,2,1,1,7,7,7,5,6,6,7,1,8,7,9
w,12,14,12,8,5,1,10,4,2,11,12,9,8,10,0,7
y,6,11,8,8,8,8,4,6,5,8,7,8,9,7,6,5
z,2,4,4,6,2,11,4,3,4,10,3,9,2,7,5,9
x,2,3,3,2,2,7,7,3,9,6,6,8,2,8,6,8
f,3,8,4,6,2,1,14,5,3,12,9,5,0,8,2,6
g,3,3,4,5,2,7,7,7,6,6,6,7,2,7,6,11
x,4,10,6,8,6,6,7,3,6,7,7,11,5,6,7,7
j,3,7,5,8,5,9,8,4,4,7,6,9,3,7,8,6
i,6,11,4,6,2,9,6,6,5,13,5,9,2,8,4,9
o,4,7,5,5,3,7,8,7,6,9,8,8,3,8,3,8
s,4,4,4,6,2,8,9,6,9,5,5,5,0,7,9,8
y,3,4,4,3,2,4,11,2,7,11,10,5,1,11,2,5
u,3,2,4,3,2,7,8,6,8,8,10,8,3,9,1,8
v,2,6,4,4,2,7,12,3,3,6,11,8,2,10,1,8
n,7,11,6,6,3,8,11,5,6,4,5,9,5,8,2,7
q,2,3,3,4,2,8,7,5,2,8,7,9,2,9,3,9
e,1,3,3,1,1,6,8,2,7,11,8,9,1,8,3,8
b,4,8,6,6,5,8,9,4,6,10,5,5,2,8,6,9
s,1,3,3,2,1,8,7,3,7,11,4,8,1,8,4,9
f,5,11,5,8,4,1,12,4,4,11,10,8,0,8,2,6
w,6,9,9,7,6,8,8,4,1,7,9,8,7,11,0,8
u,3,6,4,4,3,7,5,12,4,7,11,8,3,9,0,8
j,5,10,6,8,4,8,7,3,6,14,5,9,1,6,1,7
q,2,3,3,4,3,8,8,5,2,5,8,10,2,9,5,9
o,4,8,4,6,4,8,7,7,3,9,6,9,3,8,2,8
o,5,9,6,7,3,9,9,9,9,5,8,10,3,8,4,8
r,4,4,5,6,3,6,9,10,5,6,5,8,3,8,5,10
z,5,10,6,8,6,9,6,5,9,8,5,7,1,7,7,8
a,6,9,8,8,7,7,7,2,4,7,8,10,8,7,4,8
d,3,8,4,6,2,5,7,10,8,7,6,5,3,8,4,8
a,4,5,6,4,4,8,8,3,4,6,7,7,5,8,4,5
o,3,7,4,5,3,8,8,8,6,7,5,8,2,8,3,7
i,3,8,4,6,2,6,8,0,8,14,7,8,0,8,1,7
n,8,12,7,6,3,7,10,4,6,3,5,9,5,9,2,7
y,2,3,3,1,1,4,11,2,6,11,10,5,0,10,1,5
w,7,8,9,7,11,7,8,5,5,6,5,8,10,10,9,7
i,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
p,7,11,10,8,6,9,9,4,6,12,3,3,2,10,4,9
b,5,11,7,8,9,8,8,6,6,7,6,6,2,8,6,9
v,4,7,4,5,2,4,11,3,3,9,11,7,2,10,1,8
z,5,11,7,8,4,7,7,2,10,12,5,9,1,9,6,8
r,5,5,7,4,6,7,7,4,3,8,5,8,7,8,6,6
w,4,3,5,2,3,4,11,3,2,9,9,7,6,11,1,7
a,5,7,7,5,7,7,8,8,4,7,5,8,4,8,9,4
w,5,11,8,8,7,10,10,3,3,5,9,7,8,10,1,8
n,5,8,7,6,4,10,8,2,5,10,2,5,5,9,1,7
v,4,9,6,7,1,8,8,5,3,6,14,8,3,9,0,8
j,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8
b,3,5,5,4,3,9,7,2,6,11,4,7,4,6,5,9
j,3,10,4,8,5,10,6,2,4,9,4,6,3,7,6,8
e,7,9,5,5,2,7,7,5,7,10,6,9,1,9,7,9
b,3,8,5,6,5,7,7,6,6,6,6,6,2,8,6,9
p,5,11,5,6,3,9,9,4,3,12,5,4,4,11,5,6
v,6,7,5,5,3,3,11,2,3,9,11,8,3,11,1,7
e,1,0,2,1,1,5,7,5,8,7,6,12,0,8,6,9
b,6,11,8,8,8,7,8,6,4,7,5,6,5,7,7,8
w,8,8,8,6,5,2,10,2,3,11,11,9,7,10,1,7
r,4,11,5,8,3,6,11,10,4,7,3,9,3,7,5,11
k,2,7,4,5,3,5,6,3,6,6,6,10,3,8,5,9
i,2,7,3,5,2,7,9,0,6,13,6,7,0,8,1,7
x,3,8,4,6,3,7,7,4,4,7,6,8,3,8,4,8
z,5,7,6,5,3,8,7,2,9,12,5,10,2,9,6,9
s,2,1,3,2,2,8,7,6,4,7,7,8,2,9,9,8
r,5,9,7,7,7,8,6,7,3,8,6,7,6,6,7,10
y,2,3,3,2,1,8,10,1,6,6,11,8,1,11,2,7
e,4,8,5,6,4,5,8,3,7,11,8,9,3,8,4,7
k,4,5,5,3,3,5,7,4,7,6,6,11,3,8,5,9
z,6,10,8,8,5,8,7,2,10,12,5,8,1,7,6,7
y,3,4,4,3,2,4,10,2,7,10,10,6,2,11,4,3
x,4,7,6,5,3,7,8,1,8,10,7,8,2,8,3,7
p,3,8,5,6,4,7,8,5,6,8,7,4,2,10,4,7
s,6,9,8,7,11,7,6,4,2,8,5,8,3,8,13,4
c,6,11,8,8,9,8,6,5,3,8,7,11,10,8,6,5
m,7,8,9,7,10,8,8,4,4,7,6,7,10,9,6,3
y,2,1,3,2,1,7,10,1,7,7,11,8,1,11,1,8
y,7,8,7,6,4,3,11,2,7,12,11,6,0,10,2,5
r,1,0,1,0,0,6,9,7,3,7,4,8,2,6,4,10
y,5,6,6,8,9,8,6,7,4,7,7,8,10,9,4,5
m,2,1,3,1,2,6,6,6,4,7,7,10,6,5,2,9
e,2,6,4,4,3,7,8,6,8,6,5,9,2,8,6,9
b,4,10,5,7,5,8,7,6,7,6,6,6,2,8,7,10
a,1,1,2,1,0,8,4,2,0,7,1,8,2,7,1,8
a,3,4,5,3,2,8,2,2,2,7,2,8,2,6,3,6
h,1,1,2,1,1,7,7,11,1,7,6,8,3,8,0,8
v,6,8,5,6,3,4,12,1,2,8,10,7,4,12,1,8
h,2,1,3,1,2,7,8,6,6,7,6,10,3,8,3,9
w,6,6,8,8,4,11,8,5,2,6,9,8,8,9,0,8
v,4,9,5,7,3,7,10,3,2,6,11,8,2,10,3,9
x,9,14,9,8,5,3,10,3,8,12,11,9,4,8,3,5
f,8,14,7,8,3,6,9,2,7,10,7,6,2,10,5,6
u,3,7,5,5,3,8,8,6,7,5,9,8,3,9,1,8
t,4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5
h,3,5,4,3,3,9,7,6,6,7,6,8,3,8,3,7
r,4,10,6,7,5,7,8,6,5,8,5,9,3,6,6,11
q,3,5,4,7,4,8,5,6,3,9,5,11,3,8,4,8
u,4,8,5,6,3,6,9,6,6,5,9,10,3,9,1,8
t,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7
p,4,6,6,9,9,8,6,5,1,7,6,7,8,8,6,7
o,5,9,5,7,4,7,7,8,5,10,6,7,3,8,4,8
w,4,7,6,5,5,10,11,2,2,5,9,8,6,12,1,8
j,6,10,8,8,4,5,9,3,6,15,7,9,2,7,2,6
s,3,5,3,4,3,8,6,7,5,7,7,9,2,10,9,8
u,9,10,9,8,5,5,7,6,9,9,8,9,5,11,5,2
z,7,11,9,8,5,8,6,3,10,12,4,10,2,9,6,10
n,2,4,4,3,2,7,8,3,4,10,6,7,5,9,0,7
z,4,5,5,7,4,11,5,4,5,10,3,9,2,6,6,10
q,3,5,5,6,5,10,11,6,3,3,8,12,3,10,5,10
b,3,3,3,4,3,7,7,9,6,7,6,7,2,8,9,10
t,4,11,5,8,2,7,15,1,6,8,11,8,0,8,0,8
f,2,4,3,3,1,6,10,2,5,13,7,5,1,10,1,7
n,1,0,1,1,0,7,7,9,0,6,6,8,4,8,0,8
o,6,12,4,6,3,6,7,7,3,10,7,9,5,10,5,7
z,3,6,4,4,2,8,7,2,9,11,5,8,2,8,6,8
e,4,10,5,8,3,3,9,6,12,7,5,14,0,8,8,7
e,3,8,4,6,5,6,7,3,6,8,7,10,4,10,8,10
j,2,8,3,6,2,9,6,2,7,12,3,8,1,6,1,6
z,4,7,5,5,3,7,7,2,9,11,6,7,2,8,6,7
n,5,7,7,5,4,7,9,2,4,10,5,6,5,9,1,7
p,2,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8
j,3,8,4,6,2,9,6,2,8,15,4,8,0,7,0,7
t,2,7,3,5,2,9,12,0,5,6,10,8,0,8,0,8
x,7,10,10,8,5,10,7,2,8,11,2,7,3,8,4,9
x,0,0,1,0,0,7,7,3,5,7,6,8,2,8,3,8
g,4,8,5,6,4,5,8,5,5,8,8,9,2,7,4,10
y,2,4,4,3,2,6,10,1,7,8,11,8,1,11,2,8
o,5,10,6,7,5,8,6,8,7,8,4,10,4,9,5,6
g,4,6,4,4,3,6,7,5,5,9,8,11,2,8,4,10
y,4,9,6,6,4,10,10,1,7,3,11,8,1,11,2,9
s,3,7,4,5,3,8,8,7,5,7,5,6,2,8,8,8
v,2,3,3,1,1,7,12,3,3,8,11,8,2,10,1,8
i,9,14,6,8,3,11,4,5,5,12,3,8,3,7,5,10
t,4,6,5,4,2,5,11,2,8,11,9,5,1,11,2,4
u,3,1,4,2,1,7,8,6,8,7,10,8,3,10,1,8
u,3,7,5,5,4,9,6,7,5,7,6,8,3,8,4,5
l,8,15,8,9,5,7,4,3,4,12,7,11,4,7,7,8
d,5,10,7,7,5,11,6,3,8,12,3,7,6,8,4,9
g,6,8,8,7,9,8,7,6,3,7,7,8,7,11,7,9
j,2,4,3,7,1,14,2,6,5,14,1,10,0,7,0,8
e,3,6,4,5,4,5,8,4,3,7,6,9,4,10,8,11
q,7,9,7,10,8,8,9,7,2,7,7,11,4,10,8,6
o,4,10,6,8,4,7,6,9,5,7,4,8,3,8,3,8
g,2,5,3,4,2,6,7,5,5,9,7,10,2,9,4,10
r,4,6,6,4,6,8,8,4,4,6,7,8,6,10,7,6
w,3,3,5,5,3,5,8,5,1,7,8,8,8,10,0,8
d,3,4,5,3,3,10,6,3,7,10,3,6,2,8,3,9
p,3,3,4,4,2,5,11,9,3,9,6,5,1,10,4,8
n,6,11,8,8,5,10,8,3,5,9,3,5,6,9,1,7
o,4,9,4,6,3,8,6,8,5,9,4,7,3,8,3,8
a,6,9,9,8,8,8,7,3,5,7,7,7,5,8,4,5
w,5,8,8,6,3,4,8,5,2,7,9,8,8,9,0,8
w,5,8,7,6,6,7,11,2,2,7,8,8,7,12,1,8
c,4,8,5,6,2,5,9,7,8,12,9,11,1,10,3,7
a,2,1,3,1,1,7,4,2,0,7,2,8,2,7,1,7
z,4,9,6,6,4,7,7,2,10,12,6,10,1,9,6,8
i,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
j,2,9,3,7,1,14,2,7,5,14,2,10,0,7,0,8
e,4,8,6,6,5,7,8,6,9,6,4,9,3,8,6,8
q,4,9,6,8,3,8,5,9,7,6,4,8,3,8,4,8
y,8,10,8,7,3,4,10,2,8,11,11,5,1,11,3,3
