r,4,10,5,8,3,5,9,10,5,7,5,8,3,8,6,10
q,5,8,6,7,3,8,8,8,7,5,7,9,3,7,5,10
q,3,6,4,7,4,9,7,7,3,5,6,10,3,8,6,10
u,3,4,3,6,2,7,5,13,5,7,13,8,3,9,0,8
r,3,8,4,5,2,6,10,9,4,7,4,8,3,7,5,11
s,2,1,3,2,2,8,8,6,5,7,5,7,2,8,8,8
o,3,5,4,3,2,7,7,8,5,7,6,8,2,8,3,8
k,3,4,4,2,2,5,7,4,7,7,6,11,3,8,4,9
t,5,6,5,4,2,4,14,5,5,12,9,3,1,11,1,5
w,10,10,9,8,9,5,11,4,3,8,7,7,10,12,4,5
s,7,13,6,7,3,9,2,2,5,8,1,8,3,7,5,10
l,2,6,3,4,1,3,3,6,8,1,1,5,0,7,1,6
l,1,3,2,2,1,7,4,2,7,7,2,9,0,7,2,8
m,2,3,3,2,2,7,6,6,3,7,7,8,5,5,1,8
k,4,5,6,4,3,6,8,2,7,10,6,9,4,9,3,7
n,8,15,10,8,5,6,8,2,4,13,8,9,6,8,0,7
b,5,5,5,8,4,6,8,9,7,7,5,7,2,8,9,10
s,3,4,4,3,2,6,8,3,7,10,8,8,1,8,5,5
o,7,10,5,5,3,7,8,5,5,9,5,6,4,9,5,8
y,2,4,3,3,1,4,11,2,7,11,10,5,1,11,2,5
p,1,0,1,0,0,5,10,6,1,9,6,5,0,9,2,8
e,3,5,6,4,3,7,8,2,8,11,7,9,2,8,4,8
a,4,4,6,6,2,6,7,3,0,6,0,8,2,7,1,7
o,4,6,5,4,3,8,7,7,5,10,6,8,3,8,3,8
k,3,2,4,4,3,5,7,4,7,6,6,10,3,8,5,9
r,4,8,6,6,4,10,8,3,7,10,1,7,3,6,4,10
x,1,0,1,0,0,7,7,3,4,7,6,8,2,8,4,8
d,4,9,5,7,6,7,8,6,6,8,7,5,3,8,3,7
z,2,3,3,2,2,7,8,5,9,6,6,9,1,8,7,8
h,3,6,4,4,5,9,8,4,3,6,6,7,6,9,6,6
e,6,14,5,8,4,8,8,4,5,11,5,9,3,9,8,11
l,4,9,5,7,3,3,3,6,8,1,0,6,0,6,1,6
c,6,11,8,8,9,8,6,5,3,8,7,11,10,8,6,5
g,5,11,7,9,3,7,6,8,9,6,6,10,1,8,6,11
o,4,9,5,7,4,7,6,9,5,7,5,8,3,8,3,8
v,6,9,6,6,3,3,11,4,4,10,12,8,2,10,1,8
a,3,7,5,4,2,7,4,3,1,6,1,8,3,6,2,7
n,6,9,8,6,6,6,7,8,6,7,5,7,3,8,3,9
z,2,4,4,3,1,7,8,2,9,11,7,7,1,8,5,6
h,7,9,10,7,8,6,8,2,6,10,8,8,4,10,4,7
f,4,8,4,6,3,1,13,4,3,12,10,6,0,8,2,6
w,12,12,11,7,5,6,11,2,3,7,11,7,9,12,1,7
l,5,9,5,7,2,0,1,5,6,0,1,6,0,8,0,8
m,10,12,10,7,5,11,12,6,4,4,7,9,8,12,2,7
x,5,7,7,6,7,9,7,2,4,7,6,6,3,10,7,8
s,7,10,7,5,3,7,8,4,3,13,8,7,3,9,4,8
o,3,6,4,4,2,7,7,7,5,10,6,8,3,8,3,8
q,5,5,6,7,3,8,7,8,6,6,6,9,3,8,5,9
u,3,6,5,5,4,7,7,4,4,6,6,8,4,8,1,7
r,6,9,6,4,4,5,8,3,5,7,4,10,4,7,5,7
t,6,11,8,8,9,5,8,3,7,7,6,10,5,8,7,8
m,4,1,5,3,3,9,6,6,4,6,7,6,8,6,2,5
q,3,6,3,7,4,8,8,6,1,8,7,10,2,9,5,8
e,3,7,3,5,2,3,6,6,11,7,7,15,0,8,7,7
a,2,2,4,3,2,7,2,2,2,6,2,8,2,7,3,7
w,8,11,8,8,6,3,10,2,3,9,9,8,8,11,2,5
r,4,7,4,5,2,6,10,9,4,7,4,8,3,7,6,11
g,5,11,5,8,5,5,7,6,4,9,9,10,2,8,4,10
o,1,3,2,1,1,8,7,6,4,9,6,8,2,8,2,8
q,5,8,6,9,6,8,7,6,3,9,8,10,3,8,6,8
z,5,9,5,4,3,6,8,2,8,11,8,9,3,9,5,5
g,4,11,5,8,3,7,6,9,8,6,6,11,2,8,5,11
u,6,10,6,8,3,4,9,5,8,11,11,8,3,9,2,6
l,6,10,5,5,2,6,5,3,7,10,4,13,2,6,6,8
w,5,9,7,7,7,8,5,7,2,6,7,8,7,7,5,3
y,4,5,5,7,7,9,8,5,3,6,8,8,7,11,7,4
t,6,9,8,6,6,6,7,7,7,8,10,8,5,7,7,9
p,4,10,5,8,4,4,12,6,5,12,9,3,1,10,4,6
n,3,6,3,4,3,8,8,12,1,6,6,8,5,8,0,8
b,2,5,4,3,3,9,7,2,5,10,5,6,2,8,4,9
m,3,4,5,3,3,10,6,3,4,9,4,7,6,5,1,8
t,2,4,3,3,2,7,12,3,6,7,11,9,2,11,1,8
s,9,15,7,8,4,7,5,5,6,8,2,8,4,6,6,8
k,5,6,7,6,6,10,6,3,4,10,3,8,5,6,6,12
g,5,10,6,8,3,8,6,8,9,6,5,11,2,8,6,10
z,2,7,3,5,2,6,8,5,10,6,7,9,1,9,8,8
v,3,3,4,2,1,4,13,3,2,10,11,7,2,11,1,8
q,2,5,3,7,4,8,6,7,3,7,5,11,2,9,4,10
f,4,11,5,8,5,5,10,3,5,10,10,6,2,10,3,6
e,3,8,4,6,5,6,7,3,6,8,7,10,4,10,8,10
t,5,8,6,7,6,6,9,5,7,8,8,8,4,13,9,6
y,3,4,4,2,2,4,11,2,7,11,10,5,1,10,2,4
p,5,10,7,8,4,10,7,4,6,12,3,4,2,9,3,9
o,5,6,6,6,5,6,7,6,7,9,7,9,4,7,5,5
q,5,7,6,8,5,9,8,7,2,4,7,10,3,8,6,10
n,4,7,7,5,6,7,8,3,4,8,7,8,7,10,5,4
s,4,5,5,4,5,8,7,4,5,7,6,8,5,8,8,11
x,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8
z,3,6,4,4,3,6,8,5,10,7,7,10,1,9,7,8
n,9,13,8,7,4,6,10,4,5,4,5,10,6,10,2,7
q,6,12,5,7,4,12,4,4,5,11,2,7,4,9,5,13
w,2,1,4,2,2,9,11,3,2,5,9,8,5,11,0,8
e,2,3,4,2,2,7,8,2,7,11,7,8,2,8,3,8
e,5,8,7,6,5,7,7,2,7,11,6,9,3,8,4,9
b,1,0,2,1,1,7,7,7,4,7,6,7,1,8,6,8
y,2,5,4,4,2,7,10,1,7,7,11,8,1,11,2,8
b,2,5,4,4,3,7,7,3,5,10,6,6,2,8,5,8
a,2,4,4,3,2,11,2,2,2,9,2,9,2,6,2,8
t,5,5,5,4,2,5,11,3,7,12,9,4,1,11,2,4
a,2,3,4,2,1,8,2,2,2,7,2,8,2,6,2,7
i,3,7,4,5,2,9,6,0,7,13,5,9,0,8,1,8
n,4,9,5,7,5,7,7,13,1,7,6,8,5,8,0,7
j,5,7,4,10,3,8,8,3,3,12,4,5,2,8,7,9
t,2,3,3,4,1,8,14,0,6,6,11,8,0,8,0,8
b,5,10,7,8,7,7,7,8,7,6,6,6,2,8,8,10
d,8,15,7,8,5,6,7,4,7,9,6,7,5,9,7,5
t,3,5,5,7,1,6,15,1,6,8,11,7,0,8,0,8
e,4,11,4,8,3,3,7,6,11,7,6,15,0,8,7,7
w,4,10,7,7,5,5,10,2,3,7,9,9,8,11,1,8
n,4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8
c,5,11,5,8,4,4,7,5,6,11,9,14,2,10,4,7
a,2,7,4,4,1,8,6,3,0,7,0,8,2,7,1,8
g,5,9,7,7,5,5,6,7,7,7,5,13,4,9,5,8
w,4,6,6,4,4,10,11,3,2,4,9,7,7,11,0,7
z,2,6,3,4,3,8,7,5,9,7,7,7,1,8,7,8
s,4,6,5,4,3,9,7,4,8,11,5,8,2,8,5,9
w,8,8,8,6,6,3,11,2,3,10,9,8,7,11,2,6
w,10,11,10,8,6,2,11,2,3,10,11,9,8,10,2,6
s,2,4,3,3,2,8,7,3,7,10,5,8,1,9,4,8
j,2,11,3,8,1,14,2,7,5,14,1,10,0,7,0,8
f,6,13,6,7,3,7,9,2,6,12,5,5,2,9,6,6
t,3,8,5,6,4,6,11,2,7,8,11,8,2,12,1,7
f,6,11,8,8,6,6,10,1,6,13,7,6,2,10,2,7
w,4,7,6,5,5,10,11,2,2,5,9,8,6,12,1,8
z,1,0,2,1,0,7,7,3,11,8,6,8,0,8,6,8
b,2,4,3,3,2,8,7,3,5,9,6,6,3,8,5,9
m,7,11,10,8,11,7,7,5,5,6,7,9,8,6,2,8
e,4,11,5,8,7,7,7,5,7,7,5,9,6,8,6,10
m,3,6,5,4,5,10,5,2,2,8,4,8,5,7,2,6
s,3,9,4,7,4,7,7,5,7,5,6,8,1,8,9,7
u,3,7,4,5,1,7,5,13,5,7,14,8,3,9,0,8
z,3,7,4,5,2,7,8,2,10,11,7,8,1,9,6,7
i,1,6,3,4,3,8,7,2,4,8,5,5,3,9,4,5
u,1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8
i,1,4,1,2,1,7,7,1,7,7,6,8,0,8,2,8
y,4,7,6,10,10,8,5,4,2,8,8,9,5,9,6,8
a,3,7,5,5,3,11,2,3,3,10,2,10,2,6,2,8
q,3,5,3,6,3,8,8,5,2,8,8,10,3,8,5,8
q,4,7,5,9,5,7,10,3,4,7,10,11,3,9,7,7
n,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8
q,5,5,5,7,4,7,8,5,4,8,9,9,3,9,7,8
m,7,8,9,7,10,8,8,4,4,7,6,7,10,9,6,3
k,5,9,7,7,5,9,7,2,7,10,3,8,4,9,4,10
i,1,4,1,3,1,7,7,1,7,7,6,9,0,8,2,8
y,3,8,6,6,3,7,9,1,6,6,11,8,2,11,2,8
k,4,10,6,8,7,5,5,5,3,6,6,9,3,5,8,9
q,5,5,7,4,5,7,5,5,5,7,5,9,5,4,7,7
p,1,1,2,1,1,5,10,8,3,9,6,5,1,9,3,8
g,2,4,3,3,2,6,7,5,5,9,7,10,2,8,4,10
l,7,15,7,8,4,7,5,4,5,12,9,11,3,9,6,9
x,4,8,6,6,6,7,7,3,5,6,5,10,2,7,8,8
y,4,6,6,4,5,9,5,7,5,6,9,7,3,9,8,5
i,0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8
t,8,11,8,8,6,6,10,1,9,11,9,5,3,9,4,4
x,3,7,5,5,4,7,7,2,6,7,5,8,3,6,5,8
b,4,10,6,8,8,8,7,6,6,6,6,6,3,9,6,10
